time,problem_id,problem_rating_at_time,problem_rating_now,type,av_secs,seconds,after_first,user_rating,user_rating_change,correct,wrong_move,num_moves,is_mate,non_winning,user_rd,tags
2022-01-06 20:12:15+00,99030739,1417.83,1415.59,Blitz,17.7759,13,3,1546.16,2.27246,1,-,3,false,false,35,"Fork:3,Zwischenzug:3,Gain of Tempo:1,Multiple Attack:1"
2022-01-06 20:11:54+00,44011,1347.08,1346.5,Blitz,21.2619,11,1,1543.89,1.71743,1,-,2,false,false,35,"Pin:10,Sacrifice:7,Hanging Piece:3,Desperado:1,Gain of Tempo:1"
2022-01-06 20:11:36+00,171465,1474.51,1473.64,Blitz,27.9644,6,2,1542.17,2.84343,1,-,3,false,false,35,"Zwischenzug:7,Distraction:5,Coercion:4,Fork:2"
2022-01-06 20:11:23+00,20132,1486.64,1485.26,Blitz,22.9261,17,0,1539.33,2.98968,1,-,1,false,false,35,Hanging Piece:17
2022-01-06 20:10:58+00,53647,1458.07,1457.23,Blitz,12.3681,7,1,1536.34,2.7408,1,-,2,true,false,35,"Smothered Mate:29,Sacrifice:13,Attraction:3,Edge Mate:1"
2022-01-06 20:10:44+00,62239,1414.51,1413.76,Blitz,39.9191,20,5,1533.6,2.35993,1,-,3,false,false,35,"X-Ray Attack:13,Fork:9,Exposed King:9,Mate Threat:8,Pin:5,Overloading:5,Unpinning:5,X-Ray:3,Zwischenzug:3"
2022-01-06 20:10:17+00,150117,1521.97,1520.91,Blitz,19.8336,9,1,1531.24,3.42529,1,-,2,false,false,35,"Pin:8,Distraction:7,Clearance:6,Desperado:4,Diagonal Clearance:3,Gain of Tempo:3,Relative Pin:3,Counting:2"
2022-01-06 20:09:56+00,62797,1605.75,1606.6,Blitz,19.7998,14,0,1527.81,-2.74393,0,1...g2+,2,true,false,35,"Exposed King:13,Coercion:8"
2022-01-06 20:09:34+00,179979,1348.76,1348.15,Blitz,33.4074,15,2,1530.55,1.83189,1,-,2,false,false,35,"Hanging Piece:7,Unsound Sacrifice:5"
2022-01-06 20:09:06+00,28502,1435.71,1437.11,Blitz,15.3553,6,0,1528.72,-4.43726,0,1...Rxf3,2,true,false,35,"Lawnmower Mate:17,Exposed King:12,Coercion:12"
2022-01-06 20:08:50+00,58082,1350.29,1352.04,Blitz,19.833,14,0,1533.16,-5.21346,0,1.Rxd6,2,false,false,35,"Fork:22,Exposed King:11,Fork:1,Multiple Attack:1"
2022-01-06 20:08:18+00,118557799,1432.81,1440.82,Blitz,27.9777,46,0,1538.37,-4.50315,0,1...Ng6,3,false,false,35,"Fork:1,Coercion:1,Multiple Attack:1,Royal Fork:1"
2022-01-06 20:07:24+00,76908,1367.91,1367.28,Blitz,24.7343,17,1,1542.87,1.88558,1,-,2,false,false,35,"Fork:17,Pin:14,Discovered Attack:12,Sacrifice:11"
2022-01-06 20:07:00+00,68169803,1312.43,1309.45,Blitz,27.8768,23,1,1540.98,3.24963,1,-,2,false,false,35,"Fork:3,Coercion:3,Defensive Move:3,Multiple Attack:1,Royal Fork:1"
2022-01-06 20:06:31+00,102767,1395.11,1394.61,Blitz,12.7357,14,0,1537.73,1.51728,1,-,2,false,false,35,"Capturing Defender:14,Overloading:8,Distraction:8,Counting:2,Removing the Guard:2"
2022-01-06 20:06:09+00,49339,1368.34,1367.69,Blitz,38.8356,24,6,1536.21,1.94229,1,-,4,false,false,35,"Avoiding Perpetual:12,Pin:11,Defensive Move:10,Simplification:7,Counting:5"
2022-01-06 20:05:37+00,172633,1485.01,1484.05,Blitz,23.0856,13,7,1534.27,3.02411,1,-,2,false,false,35,"Defensive Move:10,Unsound Sacrifice:8,Hanging Piece:7,Zwischenzug:2"
2022-01-06 20:05:17+00,99224509,1292.58,1290.92,Blitz,19.6396,12,2,1531.25,1.4254,1,-,3,false,false,35,Fork:3
2022-01-06 20:04:54+00,171781,1476.97,1478.26,Blitz,26.3356,8,0,1529.82,-4.04886,0,1.Nc6+,3,false,false,35,"Counting:7,Discovered Attack:6,Discovery:2,Discoverer Checks:1"
2022-01-06 20:04:39+00,81969634,1350.73,1349.69,Blitz,25.4558,11,1,1533.87,1.8208,1,-,2,false,false,35,Fork:2
2022-01-06 20:04:08+00,8849,1545.32,1546.4,Blitz,28.4257,12,0,1532.05,-3.38458,0,1...Rxb8,2,true,false,35,"Dovetail Mate:24,Distraction:20,Clearance:13,Sacrifice:11,Exposed King:6,Distraction:3,Sacrifice:3,Threading the Needle Mate:2,Removing the Guard:1"
2022-01-06 20:03:45+00,94521,1546.98,1547.96,Blitz,21.6804,9,0,1535.43,-3.4027,0,1.Rxe5,2,false,false,35,"Desperado:18,Zwischenzug:12,Mate Threat:10,Counting:9,Distraction:2"
2022-01-06 20:03:10+00,109123090,1498.17,1502.12,Blitz,46.3293,25,0,1538.83,-3.90875,0,1.Bxf7+,2,false,false,35,Trapped Piece:3
2022-01-06 20:02:38+00,2669,1394.68,1394,Blitz,48.1745,14,1,1542.74,2.1064,1,-,2,false,false,35,"Unpinning:15,Distraction:10,Zwischenzug:7"
2022-01-06 20:02:16+00,54933468,1370.08,1368.62,Blitz,28.3388,8,1,1540.63,3.67884,1,-,2,false,false,35,"Fork:7,Multiple Attack:2,Win the Exchange:1"
2022-01-06 20:02:02+00,55407,1243.18,1242.75,Blitz,25.7387,9,2,1536.95,1.09868,1,-,3,true,false,35,"Exposed King:11,Clearance:4,Lawnmower Mate:4,Coercion:2"
2022-01-06 20:01:40+00,169470,1441.71,1443.11,Blitz,45.6611,31,0,1535.85,-4.44806,0,1.f3,3,false,false,35,"Fork:15,Zwischenzug:10,Attraction:8,Multiple Attack:1"
2022-01-06 20:01:03+00,53278,1286.54,1286.04,Blitz,19.1161,11,2,1540.3,1.3288,1,-,3,true,false,35,"Back Rank Mate:15,Coercion:11,Exposed King:4"
2022-01-06 20:00:44+00,86818466,1414.23,1411.18,Blitz,35.3787,30,12,1538.97,1.21417,1,-,3,false,false,35,"Fork:2,Defensive Move:2,Attraction:1"
2022-01-06 19:59:54+00,110397091,1553.07,1556.43,Blitz,27.2524,25,0,1537.76,-3.35005,0,1...Rc5,2,false,false,35,"Pin:1,Fork:1,Overloading:1,Distraction:1,Multiple Attack:1,Absolute Pin:1,Removing the Guard:1,Luring the Defender:1"
2022-01-06 19:59:21+00,44820,1402.33,1401.65,Blitz,49.7639,33,7,1541.11,2.18604,1,-,2,false,false,35,Trapped Piece:24
2022-01-06 19:58:40+00,44268,1292.2,1291.68,Blitz,19.8874,18,1,1538.92,1.37291,1,-,2,false,false,35,"Desperado:19,Zwischenzug:13,Hanging Piece:9"
2022-01-06 19:58:14+00,94657,1407.25,1406.54,Blitz,25.7708,11,1,1537.55,2.25998,1,-,2,false,false,35,"Pin:24,X-Ray Attack:9,Defensive Move:5,X-Ray:5,Relative Pin:3"
2022-01-06 19:57:57+00,176749,1315.48,1314.95,Blitz,28.1758,10,1,1535.29,1.55174,1,-,2,false,false,35,Trapped Piece:13
2022-01-06 19:57:34+00,81510518,1529.13,1530.18,Blitz,39.265,49,0,1533.74,-3.56181,0,-,2,false,false,35,Mate Threat:8
2022-01-06 19:56:37+00,102303,1509.59,1507.73,Blitz,26.7541,8,3,1537.3,3.23965,1,-,3,true,false,35,"Exposed King:12,Coercion:10,Edge Mate:1,Side File Mate:1"
2022-01-06 19:56:12+00,126721359,1460.01,1473.53,Blitz,24.2224,17,0,1534.06,-4.16484,0,1.Nxe5,2,false,false,35,Mate Threat:1
2022-01-06 19:55:42+00,73645,1582.78,1583.68,Blitz,43.2714,11,0,1538.22,-3.07118,0,1...Rxf2,3,false,false,35,"Pin:16,Fork:12,Mate Threat:6,Weak Back Rank:3"
2022-01-06 19:55:25+00,91198,1212.34,1211.98,Blitz,13.7164,7,0,1541.29,0.924077,1,-,1,true,false,35,"Dovetail Mate:12,Exposed King:4"
2022-01-06 19:55:09+00,122724613,1429.27,1423.11,Blitz,38.0792,18,6,1540.37,2.41209,1,-,2,false,false,35,Defensive Move:1
2022-01-06 19:54:43+00,73269,1381.04,1380.36,Blitz,45.7949,14,3,1537.96,2.03194,1,-,2,false,false,35,"Fork:13,Interference:6,Unsound Sacrifice:1"
2022-01-06 19:54:21+00,65464,1451.43,1450.59,Blitz,28.456,21,6,1535.93,2.68112,1,-,3,true,false,35,"Smothered Mate:33,Sacrifice:16,Blocking:7,Coercion:7,Blocking:4,Sacrifice:3,Distraction:2,Removing the Guard:2,Edge Mate:2,Clearance:1"
2022-01-06 19:53:49+00,80286,1543.16,1544.2,Blitz,33.5209,8,0,1533.25,-3.41888,0,1...Bxh3,2,false,false,35,"Discovered Attack:26,Discovery:1"
2022-01-06 19:53:32+00,103692,1503.54,1502.57,Blitz,77.9133,23,3,1536.67,3.18521,1,-,3,false,false,35,"Needs Different Opponent Move...:14,Counting:11,Pin:6"
2022-01-06 19:53:00+00,31581,1521.9,1520.91,Blitz,29.5799,14,1,1533.48,3.40228,1,-,2,false,false,35,"Pin:16,Skewer:6,Attraction:2"
2022-01-06 19:52:38+00,40465,1391.1,1390.43,Blitz,24.2948,8,4,1530.08,2.18419,1,-,2,false,false,35,"Capturing Defender:18,Zwischenzug:8,Counting:8,Removing the Guard:2,File Control:1,Multiple Attack:1,Double Attack:1"
2022-01-06 19:52:22+00,72601,1378.12,1377.37,Blitz,25.3675,9,3,1527.9,2.09161,1,-,4,false,false,35,"Fork:12,Overloading:7,Distraction:7,Exposed King:7"
2022-01-06 19:51:59+00,55977042,1517.99,1520.53,Blitz,39.3641,21,0,1525.81,-3.59728,0,1...Nxe3,2,false,false,35,"Unsound Sacrifice:2,Hanging Piece:1,Defensive Move:1"
2022-01-06 19:51:26+00,169367,1362.93,1366.03,Blitz,31.4237,22,0,1529.41,-5.08337,0,1.Rxh5,3,false,false,35,"Pin:12,Hanging Piece:4,Defensive Move:4"
2022-01-06 19:50:54+00,101922753,1276.67,1275.39,Blitz,21.6262,6,1,1534.49,1.30486,1,-,2,false,false,35,Counting:2
2022-01-06 19:50:31+00,168101,1518.75,1519.83,Blitz,89.3309,29,0,1533.19,-3.6655,0,1...Nxd5,3,false,false,35,"Clearance:13,Fork:12,Capturing Defender:8,Distraction:5,Multiple Attack:1"
2022-01-06 19:49:19+00,62758,1389.23,1389.62,Blitz,41.3066,53,25,1536.86,-1.20047,1,-,2,false,false,35,"Capturing Defender:16,Mate Threat:11,Weak Back Rank:9,Needs Different Opponent Move...:4"
2022-01-06 19:48:14+00,165054,1466.33,1467.63,Blitz,32.6533,19,0,1538.06,-4.23405,0,1.Ba5+,3,false,false,35,"Fork:11,Distraction:11,Overloading:10"
2022-01-06 19:47:44+00,173720,1468.59,1466.74,Blitz,22.143,15,0,1542.29,2.7848,1,-,1,true,false,35,"Opera Mate:7,Exposed King:5"
2022-01-06 19:47:22+00,101620,1428.95,1429.48,Blitz,19.3216,44,3,1539.51,-1.70718,1,-,3,false,false,35,"Capturing Defender:10,Fork:9,Exposed King:5"
2022-01-06 19:46:31+00,78977,1505.09,1504.13,Blitz,48.4661,24,7,1541.22,3.15526,1,-,4,false,false,35,"Trapped Piece:11,Skewer:7,Distraction:5,Needs Different Opponent Move...:5,Clearance:2"
2022-01-06 19:45:47+00,61811798,1475.42,1476.94,Blitz,54.8657,17,0,1538.06,-4.1437,0,1...Nf4,3,false,false,35,"Quiet Move:5,Coercion:3,Mate Threat:3,Exposed King:1"
2022-01-06 19:45:22+00,76297323,1570.62,1570.17,Blitz,33.2521,17,8,1542.2,3.80468,1,-,2,false,false,35,"Capturing Defender:4,Defensive Move:4"
2022-01-06 19:44:47+00,26758,1541.91,1540.88,Blitz,19.3308,7,0,1538.4,3.55476,1,-,1,false,false,35,Hanging Piece:14
2022-01-06 19:44:33+00,57391,1247.77,1247.34,Blitz,12.7346,6,1,1534.85,1.13469,1,-,2,false,false,35,Discovered Attack:13
2022-01-06 19:44:12+00,46011,1489.91,1491.11,Blitz,22.7141,16,0,1533.72,-3.95971,0,1...Bxh3,2,false,false,35,"Fork:20,Hanging Piece:3"
2022-01-06 19:43:45+00,37473318,1290.22,1292.08,Blitz,27.7119,20,0,1537.68,-5.66569,0,1.Qe7,3,false,false,35,"Fork:4,Capturing Defender:2,Sacrifice:1"
2022-01-06 19:43:17+00,18901,1637.84,1636.32,Blitz,17.6439,12,3,1543.35,4.45031,1,-,2,true,false,35,"Exposed King:10,Coercion:1,Lawnmower Mate:1"
2022-01-06 19:42:58+00,76464,1370.72,1370.09,Blitz,28.6638,11,1,1538.9,1.9398,1,-,2,false,false,35,"Pin:16,Distraction:12,Fork:11,Sacrifice:8,Exposed King:1,Desperado:1"
2022-01-06 19:42:40+00,149110,1508.24,1507.27,Blitz,54.7261,30,2,1536.96,3.22955,1,-,3,false,false,35,"Fork:14,Zwischenzug:2,Multiple Attack:1"
2022-01-06 19:41:51+00,106715,1565.67,1566.59,Blitz,61.432,16,0,1533.73,-3.19737,0,1...Nxd4,3,false,false,35,"Trapped Piece:13,Fork:7,Capturing Defender:6,Advanced Pawn:2,Discovered Attack:1"
2022-01-06 19:41:28+00,164802,1602.33,1601.15,Blitz,38.2575,18,6,1536.93,4.17326,1,-,4,false,false,35,"Fork:6,Attraction:5"
2022-01-06 19:40:58+00,80893516,1468.17,1470.14,Blitz,31.4532,38,0,1532.76,-4.15962,0,1.fxe4,2,false,false,35,"Fork:5,Multiple Attack:1"
2022-01-06 19:40:13+00,86749625,1250.97,1252.4,Blitz,15.5762,26,1,1536.92,-1.82815,1,-,2,false,false,35,"Distraction:4,Discovered Attack:2,Fork:2,Exposed King:2,Overloading:1,Weak Back Rank:1,Coercion:1"
2022-01-06 19:39:37+00,74031,1762.72,1762.72,test,106.794,60,0,1420.23,-79.775,0,-,4,false,false,276.874,"Mate Threat:9,Distraction:7,Quiet Move:7,Weak Back Rank:6,Zwischenzug:5,Simplification:2"
2022-01-06 19:30:31+00,149675,1365.84,1365.84,Blitz,29.7943,60,0,1538.75,-5.13619,0,-,2,false,false,35,"Distraction:8,Exposed King:6,Removing the Guard:2"
2022-01-06 19:27:09+00,61062,1362.14,1363.85,Blitz,19.2487,9,0,1543.89,-5.20491,0,1...Nf2,2,true,false,35,"Coercion:16,Exposed King:14"
2022-01-06 19:26:52+00,102163000,1305.45,1303.88,Blitz,26.4474,9,1,1549.09,1.39334,1,-,2,false,false,35,"Fork:3,Discovered Attack:2"
2022-01-06 19:26:35+00,180937,1439.09,1438.28,Blitz,43.6211,15,1,1547.7,2.45521,1,-,2,false,false,35,Fork:9
2022-01-06 19:26:06+00,12260,1471.12,1472.61,Blitz,21.1719,17,1,1545.24,-4.25593,0,2...Rf4+,2,true,false,35,"Exposed King:14,Lawnmower Mate:14,Coercion:11,Distraction:2,Removing the Guard:1"
2022-01-06 19:25:39+00,77590675,1320.69,1320.1,Blitz,29.5444,8,1,1549.5,3.24644,1,-,2,false,false,35,"Fork:3,Hanging Piece:2"
2022-01-06 19:25:06+00,164610,1368.48,1370.18,Blitz,41.521,136,0,1546.25,-5.17473,0,-,2,false,false,35,"Distraction:7,Exposed King:5,Skewer:4,Fork:4,Attraction:2,Removing the Guard:1"
2022-01-06 19:22:39+00,128463799,1383.02,1452.13,Blitz,20.2857,2,0,1551.42,-4.56687,0,1.Bxa8,3,false,false,35,
2022-01-06 19:22:25+00,148923,1628.61,1629.44,Blitz,31.7208,21,0,1555.99,-2.80787,0,1...fxg3+,2,false,false,35,"Hanging Piece:10,Counting:3"
2022-01-06 18:30:15+00,64495,1375.18,1374.58,Blitz,34.3146,14,1,1558.8,1.81772,1,-,2,false,false,35,"Discovered Attack:14,Overloading:11,Distraction:10,Sacrifice:9,Attraction:5,Clearance:3,Capturing Defender:3,Discovery:1,Removing the Guard:1"
2022-01-06 18:29:50+00,14462,1527.91,1529.24,Blitz,39.1984,41,29,1556.98,-3.81125,0,3...Qd7,3,false,false,35,"Fork:14,Zwischenzug:9,Defensive Move:5"
2022-01-06 18:29:01+00,61727730,1482.94,1481.3,Blitz,60.5753,41,6,1560.79,4.50302,1,-,3,false,false,35,Mate Threat:3
2022-01-06 18:28:12+00,153071,1386.43,1385.81,Blitz,26.3698,20,3,1556.29,1.92634,1,-,4,true,false,35,"Distraction:9,Sacrifice:8,Overloading:7,Back Rank Mate:6,Weak Back Rank:3"
2022-01-06 18:27:42+00,18700,1397.95,1397.1,Blitz,33.4563,18,0,1554.36,2.03587,1,-,1,false,false,35,Hanging Piece:19
2022-01-06 18:27:11+00,79390,1403.12,1404.71,Blitz,26.3405,14,0,1552.32,-4.94075,0,1...Ra5+,2,false,false,35,"Distraction:15,Fork:12,Needs More Moves...:5,Distraction:3,Removing the Guard:3,Attacking the Defender:3,Removing the Guard:2"
2022-01-06 18:26:49+00,48326,1353.29,1352.71,Blitz,29.3176,16,1,1557.26,1.66455,1,-,2,true,false,35,"Opera Mate:23,Exposed King:11"
2022-01-06 18:26:26+00,64892,1336.76,1336.24,Blitz,22.1061,10,1,1555.6,1.5585,1,-,2,false,false,35,"Discovered Attack:12,Sacrifice:6,Unpinning:6,Desperado:1"
2022-01-06 18:26:06+00,177803,1469.17,1470.58,Blitz,24.7886,9,4,1554.04,-4.35984,0,2.Rxe1,3,false,false,35,"Zwischenzug:7,Counting:7,Fork:2"
2022-01-06 18:25:50+00,45179,1271.02,1270.6,Blitz,25.7076,8,1,1558.4,1.13304,1,-,2,false,false,35,"Capturing Defender:12,Counting:5,Overloading:2,Removing the Guard:1"
2022-01-06 18:25:30+00,55169587,1481.56,1481.52,Blitz,37.308,27,12,1557.27,2.45137,1,-,3,false,false,35,"Zwischenzug:4,Gain of Tempo:3"
2022-01-06 18:24:50+00,132428,1309.99,1309.46,Blitz,30.6028,12,4,1554.82,1.38492,1,-,3,false,false,35,"Counting:13,Hanging Piece:8,Zwischenzug:7"
2022-01-06 18:24:31+00,11313,1322.67,1322.32,Blitz,27.5733,24,6,1553.44,0.90799,1,-,3,false,false,35,"Fork:12,Attraction:7,Coercion:5"
2022-01-06 18:23:56+00,105442762,1266.85,1265.52,Blitz,26.442,7,1,1552.53,1.14449,1,-,2,false,false,35,"Capturing Defender:3,Counting:1,Removing the Guard:1"
2022-01-06 18:23:42+00,49855,1261.74,1263.14,Blitz,14.6443,43,1,1551.39,-3.57238,1,-,2,false,false,35,"Fork:11,Exposed King:4"
2022-01-06 18:22:49+00,60580,1324.28,1326.47,Blitz,14.7322,31,1,1554.96,-5.55687,0,2...Qxh4+,2,true,false,35,"Sacrifice:16,Clearance:12,Damiano's Bishop Mate:9,Exposed King:8,Pin:6"
2022-01-06 18:22:11+00,37745642,1449.92,1449.6,Blitz,18.3667,23,0,1560.52,1.01947,1,-,2,true,false,35,"Damiano's Bishop Mate:11,Escalator Mate:3"
2022-01-06 18:20:37+00,102961,1416.85,1416.12,Blitz,38.8016,30,2,1559.5,2.15248,1,-,2,false,false,35,"Mate Threat:15,Needs Different Opponent Move...:6"
2022-01-06 18:19:52+00,62985,1469.85,1470.33,Blitz,25.2492,16,0,1557.35,-4.38571,0,1.bxc4+,2,true,false,35,"Hook Mate:21,Exposed King:10,Coercion:10"
2022-01-06 18:19:29+00,108460370,1225.6,1220.87,Blitz,25.3333,9,5,1561.74,2.63969,1,-,3,false,false,35,
2022-01-06 18:19:13+00,59311,1221,1220.68,Blitz,22.9328,16,1,1559.1,0.882652,1,-,2,false,false,35,"Distraction:16,Zwischenzug:8,Needs More Moves...:3"
2022-01-06 18:18:50+00,77510,1452.24,1451.47,Blitz,24.0225,14,1,1558.22,2.47954,1,-,2,false,false,35,"Overloading:24,Distraction:18"
2022-01-06 18:18:27+00,126661922,1629.16,1616.37,Blitz,33.4812,10,2,1555.74,4.20214,1,-,2,false,false,35,"Counting:2,Multi-square Counting:2"
2022-01-06 18:18:11+00,65159,1247.6,1247.21,Blitz,15.4655,9,1,1551.54,1.04557,1,-,2,false,false,35,"Fork:11,Multiple Attack:1"
2022-01-06 18:17:55+00,72752,1613.6,1612.41,Blitz,50.3624,11,1,1550.49,4.15074,1,-,2,false,false,35,"Fork:14,Interference:7,Multiple Attack:1,Removing the Guard:1"
2022-01-06 18:17:31+00,78625,1455.48,1456.81,Blitz,29.6917,17,0,1546.34,-4.4175,0,1.Bxa8,2,false,false,35,"Zwischenzug:12,Capturing Defender:8,Fork:5,Overloading:5,Desperado:5,Interference:3,Tag Team:3,Double Attack:3,Hanging Piece:3"
2022-01-06 18:17:07+00,176213,1340.05,1339.65,Blitz,16.0003,16,1,1550.76,1.2021,1,-,2,false,false,35,"Discovered Attack:10,Exposed King:5,Zwischenzug:1"
2022-01-06 18:16:39+00,143984,1435.36,1437.87,Blitz,35.6624,59,0,1549.56,-4.63525,0,-,2,false,false,35,Skewer:20
2022-01-06 18:15:29+00,61784,1418.19,1419.66,Blitz,18.2249,27,0,1554.2,-4.82835,0,1.Ne5,3,false,false,35,"Fork:11,Coercion:8"
2022-01-06 18:14:54+00,63777929,1449.19,1447.59,Blitz,22.2453,12,0,1559.03,4.20193,1,-,1,true,false,35,Exposed King:4
2022-01-06 18:14:32+00,74493,1478.34,1477.53,Blitz,29.0133,8,2,1554.83,2.75813,1,-,3,false,false,35,"Discovered Attack:14,Exposed King:8,Zwischenzug:7,Coercion:7,Hanging Piece:5"
2022-01-06 18:14:17+00,74191842,1553.41,1552.09,Blitz,43.8212,24,15,1552.07,3.53116,1,-,2,false,false,35,Defensive Move:5
2022-01-06 18:13:23+00,76373,1443.86,1445.32,Blitz,25.9879,16,0,1548.54,-4.54609,0,1.Qxh5+,3,true,false,35,Sacrifice:10
2022-01-06 18:12:57+00,40849,1601.78,1600.62,Blitz,33.8309,5,1,1553.09,4.00855,1,-,2,false,false,35,"Fork:27,Needs Different Opponent Move...:6,Needs Different Opponent Move...:5,Multiple Attack:2"
2022-01-06 18:12:44+00,149800,1439.94,1439.21,Blitz,43.5559,27,6,1549.08,2.45059,1,-,4,false,false,35,"Pin:14,Clearance:4,Skewer:2"
2022-01-06 18:12:10+00,61218200,1318.04,1317.41,Blitz,58.5163,27,1,1546.63,1.49166,1,-,2,false,false,35,"Sacrifice:1,Distraction:1,Exposed King:1"
2022-01-06 18:11:30+00,10268,1540.56,1541.71,Blitz,21.8994,13,0,1545.14,-3.56503,0,1.Qxe6,3,false,false,35,"Distraction:16,Overloading:16,Fork:10,Pin:8,Exposed King:8,Discovered Attack:8,Sacrifice:7,Relative Pin:4,Sacrifice:4,Rank Clearance:4,Hook and Ladder:4,Distraction:3,Clearance:1"
2022-01-06 18:11:09+00,64053,1384.51,1383.88,Blitz,13.8654,8,2,1548.7,1.97218,1,-,3,true,false,35,"Sacrifice:14,Exposed King:9,Lawnmower Mate:9,Clearance:5"
2022-01-06 18:10:48+00,47055,1495.06,1496.31,Blitz,22.2306,7,0,1546.73,-4.03745,0,1.Nxf4,3,false,false,35,"Discovered Attack:16,Weak Back Rank:4,Zwischenzug:4,Discovery:1"
2022-01-06 18:10:34+00,163230,1350.73,1350.16,Blitz,33.9112,9,1,1550.77,1.69342,1,-,2,false,false,35,"Discovered Attack:7,Mate Threat:7,Needs Different Opponent Move...:6,Pin:4"
2022-01-06 18:10:13+00,161322,1468.67,1471.32,Blitz,19.8574,10,0,1549.08,-4.31741,0,1...Bxe3,2,false,false,35,"Pin:11,Clearance:4,Sacrifice:2"
2022-01-06 18:09:55+00,129643,1387.85,1387.24,Blitz,35.1296,19,2,1553.4,1.96119,1,-,3,false,false,35,"Counting:12,Desperado:5,Needs More Moves...:1"
2022-01-06 18:09:22+00,49991,1557.93,1558.23,Blitz,31.7668,23,0,1551.44,-3.45335,0,1...Nxg7,2,true,false,35,"Attraction:26,Sacrifice:19,Exposed King:7"
2022-01-06 18:08:50+00,143022,1441.15,1440.44,Blitz,30.7119,8,2,1554.89,2.40852,1,-,2,false,false,35,"Advanced Pawn:8,Discovered Attack:7,Sacrifice:5,Clearance:1"
2022-01-06 18:08:35+00,58586693,1304.47,1303.14,Blitz,40.9897,13,1,1552.48,3.12292,1,-,2,false,false,35,"Fork:6,Multiple Attack:1"
2022-01-06 18:08:02+00,2159,1399.24,1398.56,Blitz,42.6456,35,1,1549.36,2.08899,1,-,2,false,false,35,"Mate Threat:14,Fork:11,Sacrifice:1"
2022-01-06 18:07:20+00,20078,1326.88,1326.19,Blitz,34.7769,29,1,1547.27,1.54777,1,-,2,false,false,35,Fork:15
2022-01-06 18:06:39+00,54972,1478.5,1477.61,Blitz,30.144,23,2,1545.72,2.84774,1,-,2,true,false,35,"Swallow's Tail Mate:24,Coercion:16,Exposed King:15,Coercion:1"
2022-01-06 18:06:09+00,116737220,1511.25,1505.72,Blitz,29.4414,15,1,1542.87,4.93553,1,-,2,false,false,35,Trapped Piece:5
2022-01-06 18:05:47+00,103997,1323.34,1322.78,Blitz,31.7327,17,1,1537.93,1.58835,1,-,2,false,false,35,"Pin:12,Fork:12,Multiple Attack:1"
2022-01-06 18:05:13+00,151765,1409.69,1412.84,Blitz,25.2732,8,0,1536.34,-4.74532,0,1.Rxc7,2,false,false,35,"Zwischenzug:10,Defensive Move:8,Hanging Piece:7,Exposed King:4"
2022-01-06 18:04:43+00,165409,1284.58,1285.5,Blitz,28.2585,8,0,1541.09,-5.72309,0,1.Qxg8+,2,false,false,35,"Pin:5,Counting:5,Hanging Piece:4,Simplification:3"
2022-01-06 18:04:17+00,78061,1394.51,1396.04,Blitz,26.7267,13,0,1546.81,-4.9675,0,1.f3,2,false,false,35,"Distraction:10,Unsound Sacrifice:2,Defensive Move:2"
2022-01-06 18:03:56+00,26533,1527.73,1526.69,Blitz,48.1844,12,3,1551.78,3.27609,1,-,3,false,false,35,"Fork:12,Mate Threat:12,Sacrifice:7,Pin:4,Multiple Attack:1"
2022-01-06 18:03:34+00,101590,1653.77,1652.36,Blitz,30.8281,12,4,1548.5,4.55187,1,-,3,false,false,35,"Capturing Defender:22,Counting:12,Hanging Piece:6,Distraction:6,Overloading:4,Zwischenzug:4"
2022-01-06 18:03:13+00,109983955,1443.5,1440.55,Blitz,25.1309,15,1,1543.95,2.52198,1,-,2,false,false,35,"Discovered Attack:2,Discovery:2,Clearance:1"
2022-01-06 18:02:49+00,88936,1538.26,1537.21,Blitz,43.0218,21,9,1541.43,3.57359,1,-,3,false,false,35,"Hanging Piece:12,Counting:10,Simplification:5,Unsound Sacrifice:5"
2022-01-06 18:02:21+00,96163107,1568.5,1565.82,Blitz,28.6105,13,8,1537.86,5.95516,1,-,3,false,false,35.4317,Defensive Move:2
2022-01-06 18:02:01+00,71099,1345.32,1344.71,Blitz,22.1414,7,1,1531.9,1.99404,1,-,2,false,false,36.1543,"Hanging Piece:11,Counting:10,Unsound Sacrifice:8"
2022-01-06 18:01:43+00,32516,1352.27,1351.66,Blitz,29.2335,12,7,1529.91,2.15672,1,-,2,true,false,36.8917,"Exposed King:7,Coercion:6,Hook Mate:1"
2022-01-06 18:01:23+00,152286,1414.62,1413.85,Blitz,24.9596,13,4,1527.75,2.90744,1,-,4,false,false,37.6441,"Pin:11,Defensive Move:8,Counting:7,Sacrifice:3,Simplification:2,Desperado:2,Gain of Tempo:1"
2022-01-06 18:00:59+00,94119481,1507.51,1504.98,Blitz,56.0884,31,9,1524.84,6.39258,1,-,3,false,false,38.4118,"Weak Back Rank:7,Advanced Pawn:6,Promotion:1,Multi-square Counting:1"
2022-01-06 18:00:22+00,140096,1471.38,1470.45,Blitz,27.6181,16,1,1518.45,3.97739,1,-,2,false,false,39.1949,"Discovered Attack:11,Sacrifice:7,Discovery:2"
2022-01-06 17:59:59+00,57730,1373.01,1373.29,Blitz,25.0704,43,1,1514.47,-1.17578,1,-,2,false,false,39.9943,"Mate Threat:23,Fork:16"
